1,0,-1,1,-1.1991,0.98132,0.057053
1,0,-1,1,-1.3716,0.98304,0.057053
1,0,-1,1,-1.1872,0.94694,0.057053
1,0,-1,1,-1.3422,0.95129,0.057053
1,0,-1,1,-1.1869,0.91916,0.057053
1,0,-1,1,-1.3095,0.92441,0.057053
1,0,-1,1,-1.1975,0.90025,0.057053
1,0,-1,1,-1.276,0.90442,0.057053
1,0,-1,1,-1.2173,0.89146,0.057053
1,0,-1,1,-1.2444,0.89304,0.057053
